satisfaction_level,last_evaluation,number_project,average_monthly_hours,tenure,work_accident,left,promotion_last_5years,department,salary
0.526,0.753,5,255,1,0,0,0,accounting,high
0.247,0.653,6,252,1,0,0,0,product_mng,medium
0.664,0.301,4,164,6,1,0,0,IT,low
0.452,0.746,4,259,3,0,0,0,product_mng,medium
0.794,0.552,4,271,5,0,0,0,technical,low
0.376,0.626,6,186,3,0,0,0,support,low
0.794,0.837,4,187,2,0,0,0,sales,medium
0.837,0.376,3,265,7,0,0,0,support,medium
0.835,0.588,4,240,2,0,0,0,technical,high
0.577,0.516,4,241,1,0,0,0,technical,medium
0.858,0.289,6,264,2,0,0,0,IT,low
0.49,0.878,3,173,6,0,0,0,technical,low
0.783,0.887,3,156,8,0,0,0,product_mng,low
0.708,0.607,3,218,6,0,0,0,sales,medium
0.622,0.494,3,163,3,0,0,0,support,low
0.434,0.897,3,233,4,0,1,0,support,low
0.628,0.692,2,255,3,0,0,0,technical,low
0.419,0.906,3,198,2,0,0,1,support,low
0.435,0.512,3,201,5,0,0,0,sales,high
0.626,0.223,4,202,6,0,0,0,support,low
0.265,0.962,3,202,2,0,0,0,RandD,medium
0.195,0.773,6,125,5,0,0,0,technical,low
0.105,0.35,2,164,3,0,0,1,sales,low
0.938,0.401,4,196,2,0,0,0,RandD,low
0.078,0.35,3,303,5,0,0,0,support,low
0.69,0.861,2,266,2,0,0,0,hr,low
0.242,0.919,4,213,5,0,0,0,sales,low
0.615,0.95,5,245,10,0,0,1,support,medium
0.838,0.703,6,133,3,0,0,0,support,low
0.307,0.812,2,225,3,0,0,0,sales,low
0.685,0.732,5,173,4,0,0,0,technical,low
0.757,0.316,3,195,7,0,0,0,sales,low
0.372,0.782,4,193,7,0,0,0,product_mng,low
0.925,0.494,4,191,3,0,0,0,sales,medium
0.372,0.234,3,172,3,0,1,0,sales,low
0.336,0.416,6,156,2,0,0,1,technical,low
0.727,0.778,4,160,5,0,0,0,support,low
0.296,0.205,4,248,5,1,0,0,product_mng,medium
0.801,0.315,3,153,2,1,0,0,IT,medium
0.489,0.764,4,206,4,0,0,0,support,high
0.163,0.138,2,155,2,0,0,0,RandD,high
0.659,0.626,4,142,5,0,0,0,marketing,medium
0.088,0.599,4,176,3,0,1,0,accounting,medium
0.839,0.265,4,225,1,0,0,0,product_mng,high
0.664,0.161,4,150,3,0,0,0,sales,medium
0.329,0.965,5,145,3,0,0,0,marketing,low
0.724,0.563,3,177,3,0,0,0,sales,low
0.542,0.77,3,261,7,1,1,1,management,low
0.297,0.238,3,255,2,0,0,0,sales,low
0.132,0.6,3,255,3,0,0,0,marketing,medium
0.871,0.341,3,191,3,0,0,0,sales,low
0.449,0.834,5,250,4,0,0,0,sales,low
0.426,0.584,3,158,3,0,0,0,management,low
0.67,0.369,3,156,6,0,0,0,technical,low
0.766,0.749,4,177,8,0,0,0,support,low
0.425,0.877,7,166,5,0,0,0,IT,medium
0.384,0.516,6,201,1,0,1,0,sales,low
0.276,0.429,4,149,10,1,0,0,sales,low
0.354,0.886,4,205,5,0,0,0,product_mng,medium
0.163,0.161,4,264,5,0,0,0,sales,low
0.599,0.414,6,237,3,0,1,0,technical,low
0.846,0.647,2,202,1,0,0,0,sales,medium
0.846,0.274,3,211,4,0,0,0,sales,low
0.356,0.259,3,180,2,0,0,0,sales,low
0.674,0.406,3,191,4,0,0,0,product_mng,medium
0.554,0.689,3,187,1,0,0,0,hr,medium
0.531,0.996,3,199,3,0,0,0,support,low
0.568,0.575,3,213,6,0,0,0,sales,low
0.803,0.65,3,148,9,0,0,0,marketing,low
0.814,0.63,3,242,9,0,0,0,IT,low
0.669,0.341,3,265,7,0,0,0,sales,medium
0.4,0.627,5,103,3,0,0,0,support,low
0.16,0.588,5,216,4,0,0,0,technical,low
0.705,0.741,5,142,1,0,0,0,IT,medium
0.631,0.713,3,281,3,0,0,0,accounting,low
0.329,0.577,4,180,6,0,0,0,technical,high
0.411,0.69,5,223,1,0,1,0,sales,low
0.877,0.393,3,149,3,0,0,0,support,low
0.225,0.407,4,142,4,1,0,0,support,high
0.605,0.482,4,236,4,0,0,0,support,medium
0.224,0.513,3,215,4,0,0,0,hr,medium
0.65,0.783,5,234,4,0,0,0,sales,low
0.385,0.877,4,201,6,0,0,0,sales,medium
0.398,0.798,4,169,6,0,0,0,support,medium
0.533,0.703,4,209,2,0,0,1,support,high
0.759,0.271,4,190,4,0,0,0,sales,low
0.129,0.786,4,194,5,0,0,0,technical,high
0.821,0.607,4,217,2,0,0,0,IT,low
0.594,0.785,4,219,3,0,0,0,support,low
0.872,0.361,3,231,3,0,0,0,sales,medium
0.467,0.525,5,131,3,0,0,0,sales,medium
0.189,0.819,3,184,4,0,0,0,technical,low
0.586,0.846,3,174,2,0,0,0,technical,low
0.709,0.729,5,191,4,0,1,0,RandD,low
0.16,0.375,4,204,3,0,0,0,sales,low
0.333,0.715,4,154,2,0,0,0,technical,low
0.073,0.328,3,167,2,0,0,0,technical,medium
0.845,0.53,3,254,5,0,1,0,technical,low
0.578,0.278,6,268,4,0,0,0,technical,medium
0.418,0.717,4,193,2,0,0,0,accounting,medium
0.325,0.828,4,228,1,1,0,0,management,low
0.532,0.625,6,231,6,1,0,0,technical,low
0.636,0.325,7,173,5,1,0,0,IT,low
0.71,0.526,3,152,5,0,0,0,product_mng,low
0.562,0.515,4,232,7,1,1,0,marketing,high
0.355,0.83,4,176,2,0,0,0,support,medium
0.268,0.56,6,175,4,0,0,1,IT,low
0.358,0.267,4,221,7,0,0,0,sales,high
0.511,0.345,7,226,4,0,0,0,technical,low
0.357,0.884,5,219,2,0,0,0,support,medium
0.742,0.724,2,144,7,0,0,0,product_mng,low
0.264,0.743,4,112,3,1,0,0,hr,low
0.281,0.277,7,205,3,0,1,0,marketing,low
0.171,0.866,3,261,3,0,0,0,technical,medium
0.498,0.146,6,169,4,0,0,0,marketing,low
0.214,0.546,3,245,5,0,0,0,sales,low
0.799,0.373,6,187,2,1,0,0,accounting,low
0.173,0.527,4,180,4,0,0,0,IT,low
0.083,0.647,4,219,4,0,1,0,support,high
0.698,0.771,6,229,5,0,0,0,sales,low
0.453,0.747,3,218,1,1,0,0,RandD,low
0.424,0.613,5,200,6,0,1,0,accounting,low
0.466,0.471,4,176,4,0,0,0,management,low
0.522,0.658,4,185,6,0,0,0,marketing,low
0.63,0.296,4,225,1,0,0,0,hr,medium
0.598,0.436,5,196,1,0,0,0,management,low
0.54,0.439,3,209,4,0,0,0,management,medium
0.436,0.761,3,256,4,0,0,0,sales,low
0.374,0.64,4,219,4,0,0,1,technical,high
0.413,0.669,5,267,4,0,0,0,technical,low
0.852,0.423,6,185,3,1,0,0,support,low
0.242,0.419,6,292,2,0,1,0,management,medium
0.406,0.336,4,186,7,0,0,0,hr,medium
0.979,0.513,4,222,5,0,0,0,support,medium
0.432,0.796,6,219,4,0,0,0,technical,low
0.368,0.228,3,149,4,0,0,0,technical,low
0.31,0.608,5,204,3,0,0,0,hr,high
0.808,0.501,4,286,3,0,0,0,RandD,medium
0.294,0.544,3,190,2,0,0,0,management,low
0.297,0.644,5,162,4,0,0,0,support,low
0.517,0.134,3,244,5,0,0,0,sales,medium
0.744,0.575,3,199,4,0,0,0,support,medium
0.517,0.481,4,237,1,0,0,0,RandD,medium
0.513,0.377,4,195,1,0,0,0,technical,low
0.569,0.154,3,181,5,0,0,0,sales,low
0.684,0.658,5,136,4,0,0,0,support,low
0.251,0.743,3,143,4,0,0,0,support,high
0.642,0.564,7,212,4,0,0,0,IT,medium
0.606,0.854,6,158,5,0,0,0,IT,medium
0.959,0.082,4,157,2,0,0,0,sales,low
0.822,0.285,5,220,3,0,0,0,RandD,low
0.565,0.758,5,232,6,0,1,0,support,medium
0.313,0.274,4,145,3,0,0,0,sales,medium
0.562,0.625,5,182,4,0,0,0,technical,high
0.605,0.663,5,170,7,1,0,0,IT,low
0.472,0.715,7,259,4,0,1,0,RandD,low
0.302,0.149,3,217,3,0,0,0,IT,low
0.126,0.348,6,215,2,1,1,0,support,low
0.832,0.639,5,236,3,0,0,0,support,low
0.238,0.304,3,146,6,0,0,0,RandD,medium
0.643,0.631,3,181,2,0,0,0,sales,low
0.509,0.83,5,121,3,0,0,0,marketing,low
0.722,0.443,4,204,7,0,0,0,support,low
0.147,0.556,6,189,9,0,0,0,sales,low
0.409,0.726,4,152,3,0,0,0,marketing,low
0.189,0.778,4,159,1,0,0,0,RandD,low
0.512,0.228,6,212,7,0,0,0,sales,low
0.963,0.699,6,237,2,0,0,0,technical,medium
0.724,0.728,4,193,4,0,0,0,sales,medium
0.634,0.622,4,253,4,0,0,0,support,medium
0.205,0.541,6,185,1,0,0,0,support,medium
0.839,0.317,4,178,3,0,0,0,hr,medium
0.63,0.331,4,231,3,0,0,0,RandD,low
0.529,0.924,2,202,5,0,0,0,sales,high
0.849,0.834,7,197,7,0,0,0,IT,medium
0.566,0.978,3,221,2,1,0,0,sales,low
0.758,0.179,3,249,3,1,0,0,management,high
0.166,0.43,3,209,3,0,0,0,technical,low
0.245,0.757,2,211,3,0,0,0,technical,medium
0.257,0.799,5,241,3,0,0,0,management,medium
0.284,0.792,4,189,2,0,1,0,support,low
0.257,0.882,4,200,3,0,0,0,sales,medium
0.461,0.509,7,192,3,0,0,0,technical,medium
0.764,0.772,3,214,2,1,0,0,technical,low
0.286,0.586,3,108,1,0,0,0,marketing,medium
0.586,0.665,4,231,4,0,0,0,product_mng,low
0.785,0.561,4,213,2,1,0,0,sales,medium
0.396,0.935,3,195,4,0,0,0,IT,medium
0.324,0.546,4,188,2,0,1,0,support,medium
0.614,0.747,3,264,2,0,0,0,sales,medium
0.105,0.348,7,263,8,0,1,0,marketing,low
0.62,0.703,6,274,6,0,1,0,accounting,medium
0.665,0.628,4,259,4,0,0,0,marketing,low
0.239,0.849,4,202,3,0,0,0,technical,low
0.528,0.743,3,224,5,0,0,0,support,low
0.629,0.623,5,225,6,0,0,0,RandD,low
0.431,0.869,3,214,5,0,0,1,technical,medium
0.608,0.376,5,162,4,0,0,0,sales,low
0.173,0.779,4,216,1,0,0,0,technical,low
0.61,0.632,4,182,5,0,1,0,marketing,low
0.535,0.788,5,267,6,0,0,0,product_mng,low
0.964,0.424,5,175,2,0,0,0,technical,medium
0.281,0.479,5,231,2,0,0,0,technical,low
0.384,0.641,4,149,3,0,0,0,IT,low
0.472,0.203,3,217,2,0,0,0,product_mng,low
0.733,0.889,3,170,2,0,0,0,management,medium
0.062,0.239,3,192,3,0,0,0,support,low
0.468,0.298,6,248,4,0,0,0,hr,medium
0.284,0.781,3,236,4,0,0,0,support,low
0.711,0.674,4,236,3,0,0,0,sales,low
0.319,0.791,6,217,7,0,1,0,support,medium
0.332,0.456,7,176,5,0,0,0,technical,medium
0.222,0.598,6,214,4,1,0,0,sales,low
0.413,0.529,4,132,2,0,1,0,support,low
0.208,0.378,4,230,4,1,0,0,technical,high
0.224,0.998,3,180,1,1,0,0,support,low
0.346,0.932,3,190,2,1,0,0,IT,high
0.686,0.384,3,188,3,0,0,0,IT,low
0.659,0.618,4,240,6,0,0,0,product_mng,low
0.518,0.963,4,204,3,0,0,0,IT,low
0.869,0.542,3,180,2,1,0,0,accounting,low
0.53,0.73,3,140,2,0,0,0,support,low
0.217,0.91,5,250,3,1,1,0,sales,high
0.918,0.583,3,224,4,0,0,0,sales,medium
0.504,0.61,4,232,1,0,0,0,RandD,medium
0.792,0.328,3,156,4,0,0,0,sales,medium
0.598,0.638,4,143,3,0,0,0,technical,low
0.648,0.657,4,176,6,1,0,0,sales,high
0.344,0.924,7,161,3,0,0,0,IT,low
0.857,0.203,3,170,2,0,0,0,hr,low
0.721,0.638,5,235,4,0,0,0,support,low
0.139,0.971,5,118,5,0,0,0,sales,low
0.467,0.571,3,146,3,0,0,0,support,medium
0.764,0.577,4,286,5,0,0,0,IT,low
0.329,0.448,5,207,2,0,0,0,technical,medium
0.541,0.783,5,171,4,1,0,0,sales,low
0.629,0.876,4,158,8,0,0,1,support,medium
0.236,0.764,5,197,5,0,0,0,support,high
0.43,0.741,4,204,2,0,0,0,support,low
0.731,0.758,3,239,9,0,1,0,sales,low
0.849,0.685,5,163,6,0,0,1,RandD,low
0.605,0.557,3,210,2,0,0,0,technical,high
0.524,0.478,7,142,4,0,0,0,hr,low
0.198,0.94,5,171,5,0,1,0,hr,medium
0.278,0.791,5,137,3,0,0,0,IT,high
0.315,0.773,5,178,2,1,0,0,IT,medium
0.704,0.967,4,228,3,0,0,0,support,medium
0.964,0.721,3,208,2,0,0,0,support,low
0.976,0.321,4,234,6,0,0,0,hr,medium
0.519,0.469,4,170,4,0,0,0,IT,low
0.283,0.992,3,203,1,0,0,0,hr,low
0.343,0.457,4,185,1,0,0,0,support,low
0.768,0.793,5,179,2,0,0,0,accounting,medium
0.537,0.428,3,199,4,0,0,0,accounting,medium
0.237,0.534,4,310,5,0,1,0,hr,medium
0.797,0.747,3,169,2,0,0,0,product_mng,medium
0.063,0.32,3,181,3,0,1,0,support,low
0.269,0.527,6,202,6,1,0,0,support,low
0.565,0.971,6,213,2,0,0,0,IT,high
0.542,0.357,5,227,5,0,0,0,technical,low
0.491,0.602,5,173,5,0,0,0,technical,medium
0.666,0.368,5,142,2,0,0,0,sales,low
0.233,0.713,3,194,2,0,0,0,support,high
0.652,0.869,5,236,1,0,0,1,management,low
0.794,0.815,4,236,8,0,0,0,support,low
0.473,0.35,4,90,5,1,0,0,sales,high
0.65,0.754,7,174,8,1,0,0,sales,medium
0.699,0.918,7,193,4,0,0,0,sales,high
0.079,0.443,3,229,4,0,1,0,RandD,low
0.767,0.746,4,230,3,0,0,0,marketing,low
0.56,0.189,2,167,4,0,0,0,sales,low
0.571,0.559,4,253,6,0,0,0,RandD,low
0.304,0.488,3,193,4,0,1,0,IT,medium
0.189,0.183,2,208,9,0,0,0,RandD,low
0.939,0.35,4,222,6,0,0,0,IT,medium
0.442,0.359,4,189,3,0,0,0,sales,low
0.181,0.81,4,247,2,0,1,0,technical,low
0.599,0.599,3,181,6,0,0,0,IT,low
0.456,0.185,3,218,8,0,0,0,sales,high
0.458,0.847,5,201,4,0,0,0,IT,low
0.495,0.612,3,190,2,0,0,0,technical,low
0.35,0.523,6,158,5,0,0,0,sales,low
0.503,0.287,4,282,9,1,1,0,hr,medium
0.29,0.667,6,176,2,0,0,0,sales,low
0.568,0.567,7,136,5,1,0,0,technical,low
0.246,0.459,4,191,2,0,0,0,sales,low
0.323,0.654,4,179,2,0,0,0,sales,low
0.29,0.459,4,234,5,0,0,0,IT,low
0.234,0.795,6,230,4,0,0,0,product_mng,high
0.7,0.949,3,138,4,0,0,0,support,low
0.702,0.284,4,203,1,0,0,0,support,medium
0.34,0.791,4,164,3,1,1,0,technical,low
0.533,0.253,6,145,5,0,0,0,RandD,low
0.435,0.725,4,125,4,0,0,0,product_mng,low
0.607,0.882,3,192,2,0,0,0,RandD,low
0.475,0.443,4,194,2,0,0,0,technical,low
0.657,0.882,5,129,2,0,0,0,IT,low
0.442,0.744,3,254,6,0,0,0,support,low
0.523,0.557,4,166,3,0,0,0,support,medium
0.243,0.855,2,143,2,1,0,0,technical,medium
0.652,0.509,4,215,2,1,0,0,support,medium
0.156,0.176,4,90,2,0,0,0,support,low
0.425,0.932,4,149,5,0,0,0,management,low
0.743,0.659,3,245,5,0,0,0,IT,medium
0.622,0.504,5,231,3,1,0,1,support,medium
0.298,0.161,6,160,4,0,0,0,management,low
0.192,0.892,4,253,2,0,0,0,technical,high
0.442,0.84,7,197,10,0,0,0,accounting,low
0.837,0.781,3,194,5,0,0,0,support,low
0.162,0.722,3,189,4,0,0,0,sales,low
0.388,0.656,3,252,3,0,0,0,support,high
0.251,0.768,5,237,3,0,0,0,support,low
0.68,0.435,3,260,2,0,0,0,RandD,medium
0.468,0.464,4,245,3,0,0,0,management,low
0.425,0.356,6,232,6,0,0,0,marketing,medium
0.687,0.59,6,187,3,0,0,0,sales,low
0.849,0.939,7,216,3,0,1,0,sales,low
0.435,0.604,5,201,2,0,0,0,management,medium
0.227,0.747,3,175,6,0,0,0,technical,low
0.422,0.309,3,247,3,0,0,0,sales,medium
0.822,0.49,3,187,7,0,0,0,technical,low
0.271,0.512,4,185,5,0,0,0,marketing,low
0.398,0.67,6,166,2,0,0,0,hr,high
0.374,0.255,4,144,5,0,0,0,marketing,low
0.208,0.719,4,192,9,0,1,0,support,medium
0.221,0.247,2,227,4,0,0,0,accounting,low
0.528,0.862,4,127,2,0,0,0,management,medium
0.502,0.774,7,223,3,0,0,0,technical,medium
0.637,0.269,7,169,2,0,0,0,marketing,low
0.605,0.749,4,212,5,0,1,0,technical,low
0.274,0.359,5,177,3,0,0,0,support,medium
0.74,0.593,3,243,4,0,0,0,technical,low
0.62,0.81,7,270,4,0,0,0,IT,low
0.753,0.731,4,155,7,0,0,0,support,low
0.889,0.817,4,234,2,0,0,0,sales,low
0.065,0.606,4,183,4,0,1,0,management,low
0.78,0.237,5,204,5,0,0,0,technical,low
0.782,0.333,6,229,3,0,0,0,technical,high
0.36,0.604,7,145,1,0,0,0,support,low
0.521,0.327,4,185,2,0,0,0,IT,medium
0.396,0.637,4,198,7,0,0,0,technical,low
0.045,0.49,3,247,8,0,1,1,hr,medium
0.544,0.386,5,213,4,0,0,0,RandD,low
0.415,0.401,3,187,4,0,0,0,IT,high
0.318,0.381,7,191,7,1,0,0,IT,medium
0.413,0.751,6,287,6,1,1,0,product_mng,high
0.43,0.366,4,224,4,0,0,0,sales,medium
0.657,0.492,4,217,8,0,0,0,sales,low
0.772,0.501,6,252,8,0,0,1,product_mng,medium
0.84,0.68,4,269,5,0,0,0,technical,low
0.316,0.627,6,182,8,0,0,0,sales,low
0.345,0.956,4,240,3,0,0,0,management,medium
0.503,0.329,6,244,9,0,0,0,RandD,high
0.536,0.911,2,187,2,0,0,0,technical,low
0.536,0.828,3,223,6,0,0,0,hr,medium
0.554,0.848,5,184,1,0,0,0,sales,medium
0.554,0.536,5,181,6,0,0,0,accounting,low
0.098,0.712,4,153,3,0,0,0,technical,low
0.552,0.596,3,186,3,1,0,0,technical,low
0.185,0.795,3,191,2,0,0,0,accounting,low
0.343,0.347,4,238,4,0,0,0,technical,low
0.342,0.645,4,155,2,0,0,0,support,low
0.092,0.664,4,310,6,0,1,0,IT,low
0.515,0.06,6,227,5,0,0,0,sales,medium
0.609,0.549,3,183,4,0,0,0,sales,medium
0.625,0.406,3,196,2,0,0,0,product_mng,medium
0.25,0.883,5,105,2,0,0,0,sales,low
0.635,0.586,5,137,2,0,0,0,RandD,high
0.827,0.885,4,150,3,0,0,0,product_mng,medium
0.678,0.644,6,205,3,0,0,0,support,low
0.422,0.428,2,127,2,0,0,0,hr,medium
0.543,0.836,3,128,6,0,0,0,marketing,low
0.641,0.785,2,214,2,0,0,0,marketing,medium
0.432,0.555,4,248,1,0,0,0,technical,medium
0.491,0.826,3,237,2,0,0,0,sales,medium
0.79,0.603,5,217,4,0,0,0,sales,medium
0.501,0.62,4,167,1,0,0,0,product_mng,low
0.727,0.241,3,154,4,0,0,0,IT,medium
0.332,0.39,5,252,4,0,0,0,support,medium
0.499,0.551,5,154,5,0,0,0,sales,low
0.56,0.613,6,207,3,0,1,0,RandD,low
0.604,0.786,3,119,4,0,0,1,product_mng,medium
0.594,0.452,3,178,1,0,0,0,support,medium
0.229,0.697,3,146,5,0,0,1,support,low
0.722,0.451,5,203,3,1,0,0,product_mng,medium
0.167,0.517,7,221,3,0,1,0,technical,low
0.459,0.575,3,130,4,0,0,0,sales,low
0.71,0.575,6,199,4,0,0,0,sales,medium
0.924,0.588,5,211,6,0,0,0,support,medium
0.564,0.591,3,158,7,0,0,0,hr,low
0.479,0.697,5,180,7,0,0,0,sales,low
0.229,0.858,3,239,3,0,0,0,support,low
0.579,0.431,4,267,5,0,0,0,support,low
0.782,0.312,5,181,4,0,0,0,marketing,medium
0.98,0.605,6,203,6,1,0,0,sales,low
0.365,0.662,5,217,2,0,0,0,sales,low
0.831,0.712,3,268,1,0,0,0,IT,low
0.3,0.465,5,203,7,0,1,0,IT,low
0.544,0.686,4,174,8,0,0,0,technical,low
0.227,0.896,4,170,3,0,0,0,technical,medium
0.614,0.786,3,215,2,0,0,0,technical,medium
0.835,0.59,5,159,6,1,0,0,technical,high
0.346,0.616,4,222,5,0,0,0,management,high
0.794,0.731,3,172,6,0,0,0,support,low
0.683,0.827,3,241,4,0,0,0,sales,low
0.384,0.524,4,224,9,0,0,0,hr,low
0.288,0.65,4,195,4,0,0,0,sales,medium
0.696,0.501,7,209,2,0,0,0,support,high
0.827,0.636,5,141,3,0,0,0,RandD,low
0.083,0.42,4,170,3,0,0,0,sales,low
0.362,0.653,4,152,3,0,0,0,sales,high
0.547,0.77,5,183,5,0,1,0,technical,low
0.435,0.307,4,172,5,0,0,0,sales,medium
0.662,0.833,3,245,4,0,0,0,support,low
0.103,0.697,5,253,6,0,0,0,technical,high
0.411,0.756,3,90,6,0,0,1,sales,low
0.831,0.328,3,212,5,0,0,0,sales,low
0.212,0.8,3,304,3,0,1,0,technical,low
0.896,0.34,4,130,9,0,0,0,support,low
0.809,0.826,5,245,3,0,0,0,support,medium
0.598,0.411,3,239,2,0,0,0,support,low
0.193,0.643,4,188,4,0,0,0,support,low
0.3,0.17,2,234,5,1,0,1,technical,low
0.822,0.126,4,179,8,0,0,0,support,medium
0.378,0.583,3,153,2,1,0,0,marketing,medium
0.053,0.641,7,310,2,0,1,0,sales,high
0.725,0.235,4,193,5,0,0,0,support,medium
0.313,0.46,3,190,4,0,0,0,support,low
0.354,0.898,5,210,3,0,0,0,technical,high
0.612,0.748,3,216,4,0,0,0,sales,medium
0.093,0.847,2,270,1,0,0,0,hr,high
0.609,0.547,4,241,3,0,0,0,support,low
0.874,0.814,4,196,5,0,0,0,hr,low
0.625,0.514,3,251,5,0,0,0,IT,medium
0.763,0.5,4,208,3,0,0,0,sales,medium
0.87,0.404,3,172,6,0,0,0,product_mng,medium
0.456,0.389,6,244,4,0,0,0,sales,low
0.249,0.857,3,148,5,0,0,0,hr,low
0.549,0.73,3,260,6,0,0,0,technical,low
0.518,0.212,4,237,3,0,0,0,technical,medium
0.587,0.653,4,191,3,0,0,0,marketing,high
0.386,0.723,4,225,4,0,0,0,hr,low
0.808,0.504,5,190,3,0,0,0,management,low
0.748,0.351,5,224,2,0,0,0,hr,low
0.416,0.457,4,146,5,1,0,0,technical,high
0.511,0.831,7,197,4,1,0,0,IT,low
0.72,0.982,4,167,2,0,0,0,IT,low
0.721,0.778,2,295,1,0,0,0,support,high
0.323,0.661,3,208,3,0,0,0,support,low
0.372,0.506,4,201,5,0,0,0,technical,medium
0.457,0.785,4,200,2,0,0,0,support,medium
0.227,0.72,4,173,4,0,0,0,IT,high
0.529,0.222,5,226,4,0,0,0,technical,low
0.708,0.395,3,216,6,0,0,0,support,medium
0.507,0.344,4,156,1,0,0,0,IT,medium
0.694,0.776,6,189,3,0,0,0,technical,medium
0.429,0.601,6,154,5,0,0,0,support,medium
0.664,0.436,2,208,6,0,0,0,technical,medium
0.366,0.035,4,206,4,0,0,0,product_mng,low
0.319,0.936,4,213,4,0,0,1,management,low
0.986,0.322,4,169,4,0,0,0,technical,low
0.567,0.759,7,212,8,0,0,0,marketing,low
0.827,0.575,5,125,7,0,0,1,support,medium
0.458,0.465,7,202,7,0,0,0,IT,low
0.377,0.377,4,172,7,0,0,0,sales,medium
0.394,0.941,3,216,6,0,0,0,management,low
0.338,0.839,5,229,3,0,0,0,hr,high
0.302,0.621,4,172,4,0,0,0,RandD,low
0.403,0.417,6,256,4,0,0,0,IT,medium
0.743,0.427,6,103,6,0,0,0,marketing,low
0.527,0.752,4,163,3,0,0,0,marketing,low
0.633,0.395,5,168,10,0,1,0,technical,high
0.603,0.516,4,221,1,0,0,0,marketing,medium
0.44,0.336,3,210,1,0,0,0,sales,low
0.245,0.357,4,174,1,0,1,0,technical,low
0.708,0.327,5,182,4,0,1,0,hr,low
0.514,0.691,4,219,2,0,0,0,sales,low
0.317,0.562,4,162,3,0,0,0,sales,low
0.643,0.72,3,246,2,0,0,0,RandD,low
0.226,0.913,3,162,1,0,1,0,technical,low
0.932,0.724,4,179,1,0,0,0,sales,low
0.112,0.558,4,224,4,0,0,1,RandD,low
0.375,0.387,3,276,4,0,0,0,hr,low
0.455,0.959,3,159,6,0,0,1,technical,medium
0.331,0.461,4,204,2,0,1,0,sales,low
0.265,0.63,4,177,5,1,1,0,RandD,low
0.587,0.283,5,137,5,0,0,1,technical,medium
0.568,0.537,5,243,1,0,0,0,technical,medium
0.811,0.62,3,278,9,0,0,0,technical,low
0.41,0.763,5,277,3,0,1,0,IT,low
0.424,0.18,4,205,4,0,0,0,technical,low
0.615,0.756,2,281,5,0,0,0,hr,low
0.626,0.335,4,238,4,0,0,0,technical,low
0.451,0.325,5,158,1,0,0,0,technical,low
0.572,0.149,6,151,2,0,0,0,technical,low
0.352,0.218,3,168,4,0,0,0,RandD,low
0.793,0.856,3,135,3,0,0,0,sales,medium
0.458,0.226,5,194,2,0,0,0,technical,low
0.265,0.095,3,164,4,0,0,0,management,medium
0.645,0.947,2,204,3,0,0,0,sales,low
0.542,0.366,4,196,6,0,0,0,sales,medium
0.486,0.851,4,265,3,0,0,0,support,high
0.703,0.638,4,211,5,0,0,0,sales,medium
0.195,0.63,3,175,6,0,0,0,sales,high
0.541,0.649,2,153,1,0,0,0,support,medium
0.294,0.693,6,151,1,0,0,0,support,low
0.242,0.552,7,268,4,0,0,1,technical,low
0.763,0.791,7,209,2,0,0,0,support,medium
0.561,0.631,7,118,4,0,0,0,hr,low
0.592,0.7,5,223,4,0,0,0,management,low
0.425,0.502,4,277,1,0,0,0,technical,low
0.679,0.723,4,180,3,0,0,0,support,low
0.102,0.436,3,224,5,1,0,0,support,low
0.538,0.391,6,206,2,0,0,0,management,high
0.169,0.943,3,226,5,0,0,0,support,low
0.985,0.369,5,267,4,0,0,0,hr,medium
0.575,0.787,5,143,2,0,0,0,IT,medium
0.712,0.777,5,201,9,0,0,0,sales,low
0.386,0.86,3,151,4,0,0,1,RandD,low
0.24,0.745,4,169,1,1,0,0,sales,low
0.66,0.811,5,198,3,0,0,0,IT,medium
0.387,0.077,2,184,4,0,0,0,IT,high
0.281,0.166,4,288,2,0,0,0,support,medium
0.674,0.619,4,237,4,0,1,0,support,low
0.7,0.492,5,157,4,1,0,0,sales,low
0.264,0.637,4,246,2,0,0,1,sales,low
0.929,0.486,4,233,3,0,0,1,technical,medium
0.36,0.179,3,225,3,0,0,0,sales,low
0.389,0.894,3,215,1,1,0,0,technical,low
0.257,0.751,5,202,9,0,0,0,hr,low
0.128,0.968,4,162,3,0,0,0,marketing,low
0.534,0.44,3,169,4,0,0,0,sales,medium
0.542,0.731,2,223,2,0,0,0,sales,high
0.301,0.764,4,232,1,0,0,0,sales,low
0.839,0.573,4,201,4,0,0,0,technical,low
0.301,0.795,4,189,5,0,0,1,sales,medium
0.532,0.908,2,170,4,0,0,0,support,low
0.893,0.803,6,268,4,0,0,0,product_mng,low
0.763,0.784,4,199,6,0,0,0,sales,low
0.569,0.733,5,184,3,0,0,0,support,low
0.78,0.752,3,293,2,0,0,0,product_mng,low
0.523,0.622,2,159,1,1,0,0,RandD,medium
0.71,0.339,5,182,6,0,0,0,support,low
0.613,0.542,6,91,9,0,0,0,support,medium
0.465,0.642,4,182,4,0,0,0,technical,low
0.678,0.221,3,298,3,0,0,0,management,medium
0.659,0.517,5,291,10,0,1,0,sales,low
0.45,0.694,6,213,2,0,0,0,technical,medium
0.529,0.639,7,204,4,0,0,0,sales,low
0.23,0.247,4,174,1,0,0,0,technical,low
0.649,0.658,5,158,2,0,0,0,IT,low
